date,year,short,teamnum
2007-03-09,2006,ANA,69
2007-03-09,2006,BUF,67
2007-03-09,2006,CBJ,68
2007-03-09,2006,DET,68
2007-03-09,2006,SJS,68
2007-03-09,2006,WSH,68
2007-03-09,2006,EDM,68
2007-03-09,2006,MIN,69
2007-03-09,2006,DAL,67
2007-03-09,2006,LAK,68
2007-03-09,2006,VAN,68
2007-03-09,2006,CAR,69
2007-03-10,2006,BUF,68
2007-03-10,2006,CGY,68
2007-03-10,2006,FLA,69
2007-03-10,2006,NSH,70
2007-03-10,2006,NYI,68
2007-03-10,2006,PHI,68
2007-03-10,2006,PHX,68
2007-03-10,2006,PIT,68
2007-03-10,2006,STL,68
2007-03-10,2006,TOR,69
2007-03-10,2006,NJD,69
2007-03-10,2006,TBL,70
2007-03-10,2006,ATL,70
2007-03-10,2006,CBJ,69
2007-03-10,2006,WSH,69
2007-03-10,2006,BOS,68
2007-03-10,2006,CHI,68
2007-03-10,2006,NYR,68
2007-03-10,2006,MTL,70
2007-03-10,2006,OTT,69
2007-03-11,2006,ANA,70
2007-03-11,2006,DAL,68
2007-03-11,2006,DET,69
2007-03-11,2006,MIN,70
2007-03-11,2006,NYR,69
2007-03-11,2006,SJS,69
2007-03-11,2006,VAN,69
2007-03-11,2006,LAK,69
2007-03-11,2006,BOS,69
2007-03-11,2006,COL,69
2007-03-11,2006,CAR,70
2007-03-11,2006,EDM,69
2007-03-12,2006,ATL,71
2007-03-12,2006,CGY,69
2007-03-12,2006,LAK,70
2007-03-12,2006,PHX,69
2007-03-12,2006,WSH,70
2007-03-12,2006,STL,69
2007-03-12,2006,EDM,70
2007-03-12,2006,PHI,69
2007-03-13,2006,CAR,71
2007-03-13,2006,DAL,69
2007-03-13,2006,MTL,71
2007-03-13,2006,NSH,71
2007-03-13,2006,NYR,70
2007-03-13,2006,PIT,69
2007-03-13,2006,SJS,70
2007-03-13,2006,TOR,70
2007-03-13,2006,VAN,70
2007-03-13,2006,FLA,70
2007-03-13,2006,PHI,70
2007-03-13,2006,NYI,69
2007-03-13,2006,DET,70
2007-03-13,2006,OTT,70
2007-03-13,2006,BUF,69
2007-03-13,2006,CHI,69
2007-03-13,2006,TBL,71
2007-03-13,2006,MIN,71
2007-03-14,2006,ANA,71
2007-03-14,2006,COL,70
2007-03-14,2006,DET,71
2007-03-14,2006,NJD,70
2007-03-14,2006,CBJ,70
2007-03-14,2006,CGY,70
2007-03-14,2006,NSH,72
2007-03-14,2006,PIT,70
2007-03-15,2006,BOS,70
2007-03-15,2006,CAR,72
2007-03-15,2006,DAL,70
2007-03-15,2006,EDM,71
2007-03-15,2006,FLA,71
2007-03-15,2006,LAK,71
2007-03-15,2006,OTT,71
2007-03-15,2006,PHI,71
2007-03-15,2006,PHX,70
2007-03-15,2006,VAN,71
2007-03-15,2006,WSH,71
2007-03-15,2006,NJD,71
2007-03-15,2006,CGY,71
2007-03-15,2006,MIN,72
2007-03-15,2006,BUF,70
2007-03-15,2006,CHI,70
2007-03-15,2006,NYI,70
2007-03-15,2006,ATL,72
2007-03-15,2006,SJS,71
2007-03-15,2006,STL,70
2007-03-16,2006,ANA,72
2007-03-16,2006,ATL,73
2007-03-16,2006,PIT,71
2007-03-16,2006,SJS,72
2007-03-16,2006,TBL,72
2007-03-16,2006,WSH,72
2007-03-16,2006,CHI,71
2007-03-16,2006,NYR,71
2007-03-16,2006,MTL,72
2007-03-16,2006,CBJ,71
2007-03-16,2006,BUF,71
2007-03-16,2006,TOR,71
2007-03-17,2006,CGY,72
2007-03-17,2006,EDM,72
2007-03-17,2006,FLA,72
2007-03-17,2006,LAK,72
2007-03-17,2006,MTL,73
2007-03-17,2006,NJD,72
2007-03-17,2006,NSH,73
2007-03-17,2006,NYR,72
2007-03-17,2006,OTT,72
2007-03-17,2006,PHX,71
2007-03-17,2006,VAN,72
2007-03-17,2006,MIN,73
2007-03-17,2006,STL,71
2007-03-17,2006,NYI,71
2007-03-17,2006,CBJ,72
2007-03-17,2006,TOR,72
2007-03-17,2006,CAR,73
2007-03-17,2006,DAL,71
2007-03-17,2006,BOS,71
2007-03-17,2006,PHI,72
2007-03-17,2006,COL,71
2007-03-17,2006,DET,72
2007-03-18,2006,ANA,73
2007-03-18,2006,ATL,74
2007-03-18,2006,COL,72
2007-03-18,2006,DAL,72
2007-03-18,2006,PIT,72
2007-03-18,2006,WSH,73
2007-03-18,2006,LAK,73
2007-03-18,2006,BUF,72
2007-03-18,2006,SJS,73
2007-03-18,2006,PHX,72
2007-03-18,2006,OTT,73
2007-03-18,2006,TBL,73
2007-03-19,2006,EDM,73
2007-03-19,2006,NYR,73
2007-03-19,2006,VAN,73
2007-03-19,2006,PIT,73
2007-03-20,2006,CBJ,73
2007-03-20,2006,CGY,73
2007-03-20,2006,MIN,74
2007-03-20,2006,MTL,74
2007-03-20,2006,PHI,73
2007-03-20,2006,STL,72
2007-03-20,2006,TBL,74
2007-03-20,2006,TOR,73
2007-03-20,2006,CHI,72
2007-03-20,2006,DET,73
2007-03-20,2006,PHX,73
2007-03-20,2006,BOS,72
2007-03-20,2006,FLA,73
2007-03-20,2006,OTT,74
2007-03-20,2006,NYI,72
2007-03-20,2006,NJD,73
2007-03-21,2006,BUF,73
2007-03-21,2006,CHI,73
2007-03-21,2006,EDM,74
2007-03-21,2006,LAK,74
2007-03-21,2006,NYR,74
2007-03-21,2006,VAN,74
2007-03-21,2006,WSH,74
2007-03-21,2006,SJS,74
2007-03-21,2006,COL,73
2007-03-21,2006,DAL,73
2007-03-21,2006,PHI,74
2007-03-21,2006,NSH,74
2007-03-22,2006,ATL,75
2007-03-22,2006,BOS,73
2007-03-22,2006,CAR,74
2007-03-22,2006,CGY,74
2007-03-22,2006,DET,74
2007-03-22,2006,FLA,74
2007-03-22,2006,MIN,75
2007-03-22,2006,NYI,73
2007-03-22,2006,PHX,74
2007-03-22,2006,TBL,75
2007-03-22,2006,SJS,75
2007-03-22,2006,MTL,75
2007-03-22,2006,WSH,75
2007-03-22,2006,NSH,75
2007-03-22,2006,CBJ,74
2007-03-22,2006,OTT,75
2007-03-22,2006,STL,73
2007-03-22,2006,PIT,74
2007-03-22,2006,ANA,74
2007-03-22,2006,NJD,74
2007-03-23,2006,ANA,75
2007-03-23,2006,BUF,74
2007-03-23,2006,CHI,74
2007-03-23,2006,EDM,75
2007-03-23,2006,DAL,74
2007-03-23,2006,TOR,74
2007-03-23,2006,LAK,75
2007-03-23,2006,COL,74
2007-03-24,2006,BOS,74
2007-03-24,2006,CAR,75
2007-03-24,2006,DET,75
2007-03-24,2006,EDM,76
2007-03-24,2006,FLA,75
2007-03-24,2006,MIN,76
2007-03-24,2006,MTL,76
2007-03-24,2006,PHI,75
2007-03-24,2006,PHX,75
2007-03-24,2006,PIT,75
2007-03-24,2006,TBL,76
2007-03-24,2006,TOR,75
2007-03-24,2006,NYR,75
2007-03-24,2006,SJS,76
2007-03-24,2006,STL,74
2007-03-24,2006,NSH,76
2007-03-24,2006,NJD,75
2007-03-24,2006,LAK,76
2007-03-24,2006,WSH,76
2007-03-24,2006,NYI,74
2007-03-24,2006,DAL,75
2007-03-24,2006,ATL,76
2007-03-24,2006,OTT,76
2007-03-24,2006,BUF,75
2007-03-25,2006,CBJ,75
2007-03-25,2006,CHI,75
2007-03-25,2006,NYI,75
2007-03-25,2006,PIT,76
2007-03-25,2006,VAN,75
2007-03-25,2006,STL,75
2007-03-25,2006,CGY,75
2007-03-25,2006,NYR,76
2007-03-25,2006,BOS,75
2007-03-25,2006,COL,75
2007-03-26,2006,DET,76
2007-03-26,2006,ANA,76
2007-03-27,2006,COL,76
2007-03-27,2006,DAL,76
2007-03-27,2006,MIN,77
2007-03-27,2006,MTL,77
2007-03-27,2006,NSH,77
2007-03-27,2006,NYI,76
2007-03-27,2006,OTT,77
2007-03-27,2006,SJS,77
2007-03-27,2006,STL,76
2007-03-27,2006,TBL,77
2007-03-27,2006,TOR,76
2007-03-27,2006,WSH,77
2007-03-27,2006,VAN,76
2007-03-27,2006,PHX,76
2007-03-27,2006,CGY,76
2007-03-27,2006,NYR,77
2007-03-27,2006,EDM,77
2007-03-27,2006,NJD,76
2007-03-27,2006,BOS,76
2007-03-27,2006,LAK,77
2007-03-27,2006,CBJ,76
2007-03-27,2006,FLA,76
2007-03-27,2006,CAR,76
2007-03-27,2006,PIT,77
2007-03-28,2006,BUF,76
2007-03-28,2006,CHI,76
2007-03-28,2006,FLA,77
2007-03-28,2006,PHI,76
2007-03-28,2006,NJD,77
2007-03-28,2006,ANA,77
2007-03-28,2006,ATL,77
2007-03-28,2006,CAR,77
2007-03-29,2006,ATL,78
2007-03-29,2006,BOS,77
2007-03-29,2006,CBJ,77
2007-03-29,2006,LAK,78
2007-03-29,2006,MIN,78
2007-03-29,2006,NSH,78
2007-03-29,2006,PHX,77
2007-03-29,2006,STL,77
2007-03-29,2006,TOR,77
2007-03-29,2006,PIT,78
2007-03-29,2006,ANA,78
2007-03-29,2006,VAN,77
2007-03-29,2006,CGY,77
2007-03-29,2006,DET,77
2007-03-29,2006,COL,77
2007-03-29,2006,EDM,78
2007-03-30,2006,BUF,77
2007-03-30,2006,CAR,78
2007-03-30,2006,CHI,77
2007-03-30,2006,DET,78
2007-03-30,2006,FLA,78
2007-03-30,2006,NJD,78
2007-03-30,2006,OTT,78
2007-03-30,2006,SJS,78
2007-03-30,2006,NYI,77
2007-03-30,2006,TBL,78
2007-03-30,2006,CBJ,78
2007-03-30,2006,DAL,77
2007-03-30,2006,WSH,78
2007-03-30,2006,PHI,77
2007-03-30,2006,MTL,78
2007-03-30,2006,PHX,78
2007-03-31,2006,BOS,78
2007-03-31,2006,COL,78
2007-03-31,2006,MTL,79
2007-03-31,2006,NSH,79
2007-03-31,2006,NYI,78
2007-03-31,2006,PHI,78
2007-03-31,2006,STL,78
2007-03-31,2006,TBL,79
2007-03-31,2006,TOR,78
2007-03-31,2006,VAN,78
2007-03-31,2006,ATL,79
2007-03-31,2006,MIN,79
2007-03-31,2006,BUF,78
2007-03-31,2006,DAL,78
2007-03-31,2006,OTT,79
2007-03-31,2006,NYR,78
2007-03-31,2006,ANA,79
2007-03-31,2006,WSH,79
2007-03-31,2006,PIT,79
2007-03-31,2006,CGY,78
2007-04-01,2006,CBJ,79
2007-04-01,2006,CHI,78
2007-04-01,2006,FLA,79
2007-04-01,2006,NJD,79
2007-04-01,2006,NYR,79
2007-04-01,2006,SJS,79
2007-04-01,2006,DET,79
2007-04-01,2006,EDM,79
2007-04-01,2006,CAR,79
2007-04-01,2006,BOS,79
2007-04-01,2006,TOR,79
2007-04-01,2006,LAK,79
2007-04-02,2006,DAL,79
2007-04-02,2006,STL,79
2007-04-03,2006,CGY,79
2007-04-03,2006,DET,80
2007-04-03,2006,MIN,80
2007-04-03,2006,MTL,80
2007-04-03,2006,NJD,80
2007-04-03,2006,NSH,80
2007-04-03,2006,NYI,79
2007-04-03,2006,PHX,79
2007-04-03,2006,PIT,80
2007-04-03,2006,TBL,80
2007-04-03,2006,TOR,80
2007-04-03,2006,VAN,79
2007-04-03,2006,WSH,80
2007-04-03,2006,COL,79
2007-04-03,2006,CBJ,80
2007-04-03,2006,EDM,80
2007-04-03,2006,BOS,80
2007-04-03,2006,OTT,80
2007-04-03,2006,CHI,79
2007-04-03,2006,NYR,80
2007-04-03,2006,STL,80
2007-04-03,2006,BUF,79
2007-04-03,2006,CAR,80
2007-04-03,2006,PHI,79
2007-04-03,2006,LAK,80
2007-04-03,2006,FLA,80
2007-04-04,2006,ANA,80
2007-04-04,2006,ATL,80
2007-04-04,2006,SJS,80
2007-04-04,2006,WSH,81
2007-04-05,2006,BUF,80
2007-04-05,2006,CBJ,81
2007-04-05,2006,CHI,80
2007-04-05,2006,MIN,81
2007-04-05,2006,NSH,81
2007-04-05,2006,NYI,80
2007-04-05,2006,NYR,81
2007-04-05,2006,OTT,81
2007-04-05,2006,PHI,80
2007-04-05,2006,PHX,80
2007-04-05,2006,SJS,81
2007-04-05,2006,VAN,80
2007-04-05,2006,BOS,81
2007-04-05,2006,DAL,80
2007-04-05,2006,DET,81
2007-04-05,2006,EDM,81
2007-04-05,2006,STL,81
2007-04-05,2006,TOR,81
2007-04-05,2006,MTL,81
2007-04-05,2006,PIT,81
2007-04-05,2006,NJD,81
2007-04-05,2006,LAK,81
2007-04-05,2006,CGY,80
2007-04-05,2006,COL,80
2007-04-06,2006,CAR,81
2007-04-06,2006,DAL,81
2007-04-06,2006,TBL,81
2007-04-06,2006,ATL,81
2007-04-06,2006,ANA,81
2007-04-06,2006,FLA,81
2007-04-07,2006,ATL,82
2007-04-07,2006,BOS,82
2007-04-07,2006,CAR,82
2007-04-07,2006,CBJ,82
2007-04-07,2006,CGY,81
2007-04-07,2006,COL,81
2007-04-07,2006,DET,82
2007-04-07,2006,LAK,82
2007-04-07,2006,MIN,82
2007-04-07,2006,PHI,81
2007-04-07,2006,PIT,82
2007-04-07,2006,SJS,82
2007-04-07,2006,TOR,82
2007-04-07,2006,WSH,82
2007-04-07,2006,TBL,82
2007-04-07,2006,OTT,82
2007-04-07,2006,FLA,82
2007-04-07,2006,ANA,82
2007-04-07,2006,EDM,82
2007-04-07,2006,NSH,82
2007-04-07,2006,CHI,81
2007-04-07,2006,PHX,81
2007-04-07,2006,STL,82
2007-04-07,2006,NYI,81
2007-04-07,2006,NYR,82
2007-04-07,2006,VAN,81
2007-04-07,2006,MTL,82
2007-04-07,2006,BUF,81
2007-04-08,2006,COL,82
2007-04-08,2006,DAL,82
2007-04-08,2006,NJD,82
2007-04-08,2006,PHI,82
2007-04-08,2006,PHX,82
2007-04-08,2006,CGY,82
2007-04-08,2006,CHI,82
2007-04-08,2006,NYI,82
2007-04-08,2006,BUF,82
2007-04-08,2006,VAN,82
2007-09-29,2007,LAK,1
2007-09-29,2007,ANA,1
2007-09-30,2007,ANA,2
2007-09-30,2007,LAK,2
2007-10-03,2007,CAR,1
2007-10-03,2007,COL,1
2007-10-03,2007,DET,1
2007-10-03,2007,TOR,1
2007-10-03,2007,MTL,1
2007-10-03,2007,DAL,1
2007-10-03,2007,ANA,3
2007-10-03,2007,OTT,1
2007-10-04,2007,CGY,1
2007-10-04,2007,EDM,1
2007-10-04,2007,MIN,1
2007-10-04,2007,NSH,1
2007-10-04,2007,NYR,1
2007-10-04,2007,OTT,2
2007-10-04,2007,PHX,1
2007-10-04,2007,TBL,1
2007-10-04,2007,PHI,1
2007-10-04,2007,SJS,1
2007-10-04,2007,CHI,1
2007-10-04,2007,COL,2
2007-10-04,2007,FLA,1
2007-10-04,2007,TOR,2
2007-10-04,2007,STL,1
2007-10-04,2007,NJD,1
2007-10-05,2007,ATL,1
2007-10-05,2007,BUF,1
2007-10-05,2007,CAR,2
2007-10-05,2007,CBJ,1
2007-10-05,2007,DAL,2
2007-10-05,2007,VAN,1
2007-10-05,2007,WSH,1
2007-10-05,2007,NYI,1
2007-10-05,2007,PIT,1
2007-10-05,2007,ANA,4
2007-10-05,2007,BOS,1
2007-10-05,2007,SJS,2
2007-10-06,2007,CGY,2
2007-10-06,2007,CHI,2
2007-10-06,2007,EDM,2
2007-10-06,2007,FLA,2
2007-10-06,2007,LAK,3
2007-10-06,2007,MIN,2
2007-10-06,2007,NSH,2
2007-10-06,2007,NYI,2
2007-10-06,2007,OTT,3
2007-10-06,2007,PHX,2
2007-10-06,2007,PIT,2
2007-10-06,2007,TBL,2
2007-10-06,2007,TOR,3
2007-10-06,2007,WSH,2
2007-10-06,2007,VAN,2
2007-10-06,2007,DET,2
2007-10-06,2007,PHI,2
2007-10-06,2007,NJD,2
2007-10-06,2007,STL,2
2007-10-06,2007,CBJ,2
2007-10-06,2007,DAL,3
2007-10-06,2007,BUF,2
2007-10-06,2007,NYR,2
2007-10-06,2007,BOS,2
2007-10-06,2007,ANA,5
2007-10-06,2007,ATL,2
2007-10-06,2007,MTL,2
2007-10-06,2007,CAR,3
2007-10-07,2007,COL,3
2007-10-07,2007,SJS,3
2007-10-08,2007,DET,3
2007-10-08,2007,NYI,3
2007-10-08,2007,OTT,4
2007-10-08,2007,EDM,3
2007-10-08,2007,WSH,3
2007-10-08,2007,NJD,3
2007-10-09,2007,TOR,4
2007-10-09,2007,CAR,4
2007-10-10,2007,ANA,6
2007-10-10,2007,ATL,3
2007-10-10,2007,CBJ,3
2007-10-10,2007,CHI,3
2007-10-10,2007,DAL,4
2007-10-10,2007,DET,4
2007-10-10,2007,MIN,3
2007-10-10,2007,NYI,4
2007-10-10,2007,PIT,3
2007-10-10,2007,STL,3
2007-10-10,2007,TBL,3
2007-10-10,2007,VAN,3
2007-10-10,2007,BOS,3
2007-10-10,2007,OTT,5
2007-10-10,2007,PHX,3
2007-10-10,2007,SJS,4
2007-10-10,2007,LAK,4
2007-10-10,2007,CGY,3
2007-10-10,2007,EDM,4
2007-10-10,2007,NYR,3
2007-10-10,2007,MTL,3
2007-10-10,2007,NSH,3
2007-10-10,2007,FLA,3
2007-10-10,2007,PHI,3
2007-10-11,2007,BUF,3
2007-10-11,2007,FLA,4
2007-10-11,2007,NSH,4
2007-10-11,2007,OTT,6
2007-10-11,2007,TOR,5
2007-10-11,2007,ATL,4
2007-10-11,2007,NJD,4
2007-10-11,2007,PHX,4
2007-10-11,2007,CAR,5
2007-10-11,2007,NYI,5
2007-10-12,2007,DAL,5
2007-10-12,2007,DET,5
2007-10-12,2007,EDM,5
2007-10-12,2007,LAK,5
2007-10-12,2007,NYR,4
2007-10-12,2007,STL,4
2007-10-12,2007,CGY,4
2007-10-12,2007,CHI,4
2007-10-12,2007,VAN,4
2007-10-12,2007,BOS,4
2007-10-12,2007,WSH,4
2007-10-12,2007,COL,4
2007-10-13,2007,ATL,5
2007-10-13,2007,BUF,4
2007-10-13,2007,CHI,5
2007-10-13,2007,COL,5
2007-10-13,2007,FLA,5
2007-10-13,2007,MTL,4
2007-10-13,2007,NSH,5
2007-10-13,2007,NYR,5
2007-10-13,2007,PHI,4
2007-10-13,2007,PHX,5
2007-10-13,2007,SJS,5
2007-10-13,2007,TOR,6
2007-10-13,2007,VAN,5
2007-10-13,2007,NJD,5
2007-10-13,2007,WSH,5
2007-10-13,2007,DAL,6
2007-10-13,2007,CBJ,4
2007-10-13,2007,TBL,4
2007-10-13,2007,CAR,6
2007-10-13,2007,CGY,5
2007-10-13,2007,OTT,7
2007-10-13,2007,NYI,6
2007-10-13,2007,MIN,4
2007-10-13,2007,BOS,5
2007-10-13,2007,PIT,4
2007-10-13,2007,EDM,6
2007-10-14,2007,ANA,7
2007-10-14,2007,LAK,6
2007-10-14,2007,MIN,5
2007-10-14,2007,DET,6
2007-10-15,2007,ANA,8
2007-10-15,2007,BUF,5
2007-10-15,2007,VAN,6
2007-10-15,2007,DET,7
2007-10-15,2007,TOR,7
2007-10-15,2007,SJS,6
2007-10-16,2007,COL,6
2007-10-16,2007,LAK,7
2007-10-16,2007,MTL,5
2007-10-16,2007,PHI,5
2007-10-16,2007,CGY,6
2007-10-16,2007,MIN,6
2007-10-16,2007,FLA,6
2007-10-16,2007,ATL,6
2007-10-17,2007,ANA,9
2007-10-17,2007,CBJ,5
2007-10-17,2007,CHI,6
2007-10-17,2007,PIT,5
2007-10-17,2007,NSH,6
2007-10-17,2007,DAL,7
2007-10-17,2007,STL,5
2007-10-17,2007,NJD,6
2007-10-18,2007,ATL,7
2007-10-18,2007,BOS,6
2007-10-18,2007,CGY,7
2007-10-18,2007,OTT,8
2007-10-18,2007,PHI,6
2007-10-18,2007,PHX,6
2007-10-18,2007,SJS,7
2007-10-18,2007,TOR,8
2007-10-18,2007,WSH,6
2007-10-18,2007,NYR,6
2007-10-18,2007,TBL,5
2007-10-18,2007,LAK,8
2007-10-18,2007,MTL,6
2007-10-18,2007,NJD,7
2007-10-18,2007,EDM,7
2007-10-18,2007,DET,8
2007-10-18,2007,FLA,7
2007-10-18,2007,NYI,7
2007-10-19,2007,BUF,6
2007-10-19,2007,CHI,7
2007-10-19,2007,PIT,6
2007-10-19,2007,VAN,7
2007-10-19,2007,CBJ,6
2007-10-19,2007,COL,7
2007-10-19,2007,CAR,7
2007-10-19,2007,LAK,9
2007-10-20,2007,BOS,7
2007-10-20,2007,CGY,8
2007-10-20,2007,DAL,8
2007-10-20,2007,MTL,7
2007-10-20,2007,NYI,8
2007-10-20,2007,OTT,9
2007-10-20,2007,PHI,7
2007-10-20,2007,PHX,7
2007-10-20,2007,SJS,8
2007-10-20,2007,STL,6
2007-10-20,2007,TBL,6
2007-10-20,2007,TOR,9
2007-10-20,2007,WSH,7
2007-10-20,2007,NYR,7
2007-10-20,2007,EDM,8
2007-10-20,2007,ANA,10
2007-10-20,2007,BUF,7
2007-10-20,2007,NJD,8
2007-10-20,2007,FLA,8
2007-10-20,2007,CAR,8
2007-10-20,2007,DET,9
2007-10-20,2007,NSH,7
2007-10-20,2007,MIN,7
2007-10-20,2007,ATL,8
2007-10-20,2007,CHI,8
2007-10-20,2007,PIT,7
2007-10-21,2007,CBJ,7
2007-10-21,2007,MIN,8
2007-10-21,2007,VAN,8
2007-10-21,2007,COL,8
2007-10-22,2007,CAR,9
2007-10-22,2007,CGY,9
2007-10-22,2007,MTL,8
2007-10-22,2007,VAN,9
2007-10-22,2007,SJS,9
2007-10-22,2007,BOS,8
2007-10-23,2007,CHI,9
2007-10-23,2007,EDM,9
2007-10-23,2007,LAK,10
2007-10-23,2007,PIT,8
2007-10-23,2007,STL,7
2007-10-23,2007,TOR,10
2007-10-23,2007,CBJ,8
2007-10-23,2007,COL,9
2007-10-23,2007,NSH,8
2007-10-23,2007,NYR,8
2007-10-23,2007,ANA,11
2007-10-23,2007,ATL,9
2007-10-24,2007,CAR,10
2007-10-24,2007,CGY,10
2007-10-24,2007,DET,10
2007-10-24,2007,FLA,9
2007-10-24,2007,WSH,8
2007-10-24,2007,BUF,8
2007-10-24,2007,MIN,9
2007-10-24,2007,VAN,10
2007-10-24,2007,PHI,8
2007-10-24,2007,TBL,7
2007-10-25,2007,ANA,12
2007-10-25,2007,BOS,9
2007-10-25,2007,CBJ,9
2007-10-25,2007,EDM,10
2007-10-25,2007,LAK,11
2007-10-25,2007,NSH,9
2007-10-25,2007,NYR,9
2007-10-25,2007,PIT,9
2007-10-25,2007,TBL,8
2007-10-25,2007,PHX,8
2007-10-25,2007,CHI,10
2007-10-25,2007,STL,8
2007-10-25,2007,MIN,10
2007-10-25,2007,DAL,9
2007-10-25,2007,ATL,10
2007-10-25,2007,NJD,9
2007-10-25,2007,TOR,11
2007-10-25,2007,PHI,9
2007-10-26,2007,CAR,11
2007-10-26,2007,CGY,11
2007-10-26,2007,DET,11
2007-10-26,2007,FLA,10
2007-10-26,2007,WSH,9
2007-10-26,2007,MTL,9
2007-10-26,2007,COL,10
2007-10-26,2007,SJS,10
2007-10-26,2007,BUF,9
2007-10-26,2007,VAN,11
2007-10-27,2007,BOS,10
2007-10-27,2007,CBJ,10
2007-10-27,2007,CHI,11
2007-10-27,2007,LAK,12
2007-10-27,2007,NJD,10
2007-10-27,2007,NSH,10
2007-10-27,2007,NYI,9
2007-10-27,2007,NYR,10
2007-10-27,2007,PHX,9
2007-10-27,2007,PIT,10
2007-10-27,2007,STL,9
2007-10-27,2007,TBL,9
2007-10-27,2007,PHI,10
2007-10-27,2007,SJS,11
2007-10-27,2007,ATL,11
2007-10-27,2007,EDM,11
2007-10-27,2007,OTT,10
2007-10-27,2007,FLA,11
2007-10-27,2007,CAR,12
2007-10-27,2007,TOR,12
2007-10-27,2007,DAL,10
2007-10-27,2007,MTL,10
2007-10-27,2007,WSH,10
2007-10-27,2007,BUF,10
2007-10-28,2007,ANA,13
2007-10-28,2007,COL,11
2007-10-28,2007,VAN,12
2007-10-28,2007,EDM,12
2007-10-28,2007,MIN,11
2007-10-28,2007,DET,12
2007-10-29,2007,DAL,11
2007-10-29,2007,NYR,11
2007-10-29,2007,TOR,13
2007-10-29,2007,SJS,12
2007-10-29,2007,TBL,10
2007-10-29,2007,WSH,11
2007-10-30,2007,CGY,12
2007-10-30,2007,EDM,13
2007-10-30,2007,MIN,12
2007-10-30,2007,MTL,11
2007-10-30,2007,STL,10
2007-10-30,2007,NSH,11
2007-10-30,2007,DET,13
2007-10-30,2007,PIT,11
2007-10-30,2007,ATL,12
2007-10-30,2007,PHX,10
2007-10-31,2007,DAL,12
2007-10-31,2007,FLA,12
2007-10-31,2007,LAK,13
2007-10-31,2007,NJD,11
2007-10-31,2007,CHI,12
2007-10-31,2007,CAR,13
2007-10-31,2007,CBJ,11
2007-10-31,2007,TBL,11
2007-11-01,2007,ANA,14
2007-11-01,2007,BOS,11
2007-11-01,2007,CGY,13
2007-11-01,2007,COL,12
2007-11-01,2007,MIN,13
2007-11-01,2007,MTL,12
2007-11-01,2007,NYI,10
2007-11-01,2007,NYR,12
2007-11-01,2007,OTT,11
2007-11-01,2007,VAN,13
2007-11-01,2007,CBJ,12
2007-11-01,2007,BUF,11
2007-11-01,2007,DET,14
2007-11-01,2007,PIT,12
2007-11-01,2007,STL,11
2007-11-01,2007,PHI,11
2007-11-01,2007,TBL,12
2007-11-01,2007,WSH,12
2007-11-01,2007,ATL,13
2007-11-01,2007,NSH,12
2007-11-02,2007,BUF,12
2007-11-02,2007,DAL,13
2007-11-02,2007,EDM,14
2007-11-02,2007,NJD,12
2007-11-02,2007,SJS,13
2007-11-02,2007,WSH,13
2007-11-02,2007,FLA,13
2007-11-02,2007,PHX,11
2007-11-02,2007,NSH,13
2007-11-02,2007,TOR,14
2007-11-02,2007,LAK,14
2007-11-02,2007,PHI,12
2007-11-03,2007,CAR,14
2007-11-03,2007,COL,13
2007-11-03,2007,LAK,15
2007-11-03,2007,MIN,14
2007-11-03,2007,MTL,13
2007-11-03,2007,NYI,11
2007-11-03,2007,NYR,13
2007-11-03,2007,OTT,12
2007-11-03,2007,PHX,12
2007-11-03,2007,STL,12
2007-11-03,2007,TBL,13
2007-11-03,2007,FLA,14
2007-11-03,2007,VAN,14
2007-11-03,2007,SJS,14
2007-11-03,2007,CGY,14
2007-11-03,2007,TOR,15
2007-11-03,2007,PIT,13
2007-11-03,2007,NJD,13
2007-11-03,2007,BOS,12
2007-11-03,2007,ANA,15
2007-11-03,2007,CHI,13
2007-11-03,2007,ATL,14
2007-11-04,2007,BOS,13
2007-11-04,2007,CBJ,13
2007-11-04,2007,CHI,14
2007-11-04,2007,OTT,13
2007-11-04,2007,STL,13
2007-11-04,2007,NSH,14
2007-11-05,2007,ANA,16
2007-11-05,2007,CAR,15
2007-11-05,2007,COL,14
2007-11-05,2007,FLA,15
2007-11-05,2007,MIN,15
2007-11-05,2007,MTL,14
2007-11-05,2007,NJD,14
2007-11-05,2007,NYR,14
2007-11-05,2007,DAL,14
2007-11-05,2007,WSH,14
2007-11-05,2007,CGY,15
2007-11-05,2007,TBL,14
2007-11-05,2007,EDM,15
2007-11-05,2007,BUF,13
2007-11-05,2007,PIT,14
2007-11-05,2007,PHI,13
2007-11-06,2007,ATL,15
2007-11-06,2007,NYI,12
2007-11-06,2007,OTT,14
2007-11-06,2007,WSH,15
2007-11-06,2007,NYR,15
2007-11-06,2007,TOR,16
2007-11-07,2007,ANA,17
2007-11-07,2007,BUF,14
2007-11-07,2007,CHI,15
2007-11-07,2007,COL,15
2007-11-07,2007,DET,15
2007-11-07,2007,PIT,15
2007-11-07,2007,SJS,15
2007-11-07,2007,TBL,15
2007-11-07,2007,PHX,13
2007-11-07,2007,BOS,14
2007-11-07,2007,CBJ,14
2007-11-07,2007,EDM,16
2007-11-07,2007,NSH,15
2007-11-07,2007,PHI,14
2007-11-07,2007,DAL,15
2007-11-07,2007,FLA,16
2007-11-08,2007,BOS,15
